freq,statinfo,unit,isced11,life_sat,sex,age,geo,time,value
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 34 years,Serbia,2023,7.3
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 34 years,Serbia,2024,7.4
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 34 years,Serbia,2025,7.5
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 34 years,Türkiye,2013,6.4
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 34 years,Türkiye,2018,6.2
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 34 years,Türkiye,2021,6.1
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 34 years,Türkiye,2022,5.9
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 34 years,Türkiye,2023,5.8
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 34 years,Türkiye,2024,6.2
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 34 years,Türkiye,2025,6.0
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 34 years,Kosovo*,2013,
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 34 years,Kosovo*,2018,6.6
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 34 years,Kosovo*,2021,
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 34 years,Kosovo*,2022,
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 34 years,Kosovo*,2023,
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 34 years,Kosovo*,2024,
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 34 years,Kosovo*,2025,
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,European Union - 27 countries (from 2020),2013,7.5
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,European Union - 27 countries (from 2020),2018,7.8
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,European Union - 27 countries (from 2020),2021,
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,European Union - 27 countries (from 2020),2022,7.5
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,European Union - 27 countries (from 2020),2023,7.6
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,European Union - 27 countries (from 2020),2024,7.6
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,European Union - 27 countries (from 2020),2025,7.6
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Euro area – 21 countries (from 2026),2013,
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Euro area – 21 countries (from 2026),2018,
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Euro area – 21 countries (from 2026),2021,
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Euro area – 21 countries (from 2026),2022,
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Euro area – 21 countries (from 2026),2023,
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Euro area – 21 countries (from 2026),2024,
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Euro area – 21 countries (from 2026),2025,7.5
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Euro area – 20 countries (2023-2025),2013,
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Euro area – 20 countries (2023-2025),2018,
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Euro area – 20 countries (2023-2025),2021,
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Euro area – 20 countries (2023-2025),2022,7.5
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Euro area – 20 countries (2023-2025),2023,7.6
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Euro area – 20 countries (2023-2025),2024,7.5
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Euro area – 20 countries (2023-2025),2025,7.5
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Belgium,2013,7.8
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Belgium,2018,7.9
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Belgium,2021,7.7
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Belgium,2022,7.7
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Belgium,2023,7.8
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Belgium,2024,7.7
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Belgium,2025,7.7
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Bulgaria,2013,5.9
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Bulgaria,2018,6.6
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Bulgaria,2021,6.6
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Bulgaria,2022,6.3
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Bulgaria,2023,6.8
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Bulgaria,2024,7.0
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Bulgaria,2025,7.0
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Czechia,2013,7.9
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Czechia,2018,8.1
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Czechia,2021,7.9
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Czechia,2022,7.9
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Czechia,2023,8.0
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Czechia,2024,7.9
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Czechia,2025,8.1
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Denmark,2013,8.1
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Denmark,2018,7.7
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Denmark,2021,7.5
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Denmark,2022,7.7
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Denmark,2023,7.6
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Denmark,2024,7.7
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Denmark,2025,7.8
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Germany,2013,7.5
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Germany,2018,7.7
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Germany,2021,
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Germany,2022,7.1
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Germany,2023,7.5
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Germany,2024,7.4
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Germany,2025,7.4
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Estonia,2013,7.0
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Estonia,2018,7.6
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Estonia,2021,7.7
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Estonia,2022,7.7
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Estonia,2023,7.6
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Estonia,2024,7.5
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Estonia,2025,7.6
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Ireland,2013,7.5
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Ireland,2018,8.1
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Ireland,2021,7.4
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Ireland,2022,7.5
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Ireland,2023,7.7
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Ireland,2024,7.7
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Ireland,2025,7.6
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Greece,2013,6.8
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Greece,2018,6.9
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Greece,2021,7.2
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Greece,2022,7.3
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Greece,2023,7.5
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Greece,2024,7.4
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Greece,2025,7.6
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Spain,2013,7.3
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Spain,2018,7.8
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Spain,2021,7.5
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Spain,2022,7.4
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Spain,2023,7.4
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Spain,2024,7.4
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Spain,2025,7.4
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,France,2013,7.4
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,France,2018,7.6
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,France,2021,7.1
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,France,2022,7.2
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,France,2023,7.4
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,France,2024,7.4
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,France,2025,7.4
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Croatia,2013,7.4
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Croatia,2018,7.4
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Croatia,2021,7.5
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Croatia,2022,7.5
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Croatia,2023,7.8
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Croatia,2024,7.9
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Croatia,2025,8.0
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Italy,2013,7.3
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Italy,2018,7.6
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Italy,2021,7.6
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Italy,2022,7.5
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Italy,2023,7.6
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Italy,2024,7.5
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Italy,2025,7.4
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Cyprus,2013,6.7
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Cyprus,2018,7.6
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Cyprus,2021,7.2
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Cyprus,2022,7.5
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Cyprus,2023,7.7
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Cyprus,2024,7.7
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Cyprus,2025,7.7
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Latvia,2013,7.2
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Latvia,2018,7.5
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Latvia,2021,7.3
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Latvia,2022,7.3
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Latvia,2023,7.4
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Latvia,2024,7.4
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Latvia,2025,7.4
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Lithuania,2013,7.4
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Lithuania,2018,7.4
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Lithuania,2021,7.6
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Lithuania,2022,7.8
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Lithuania,2023,7.8
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Lithuania,2024,7.7
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Lithuania,2025,7.9
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Luxembourg,2013,7.9
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Luxembourg,2018,7.7
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Luxembourg,2021,7.6
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Luxembourg,2022,7.0
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Luxembourg,2023,7.2
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Luxembourg,2024,7.2
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Luxembourg,2025,7.4
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Hungary,2013,7.0
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Hungary,2018,7.4
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Hungary,2021,7.3
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Hungary,2022,7.6
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Hungary,2023,7.8
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Hungary,2024,7.7
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Hungary,2025,7.8
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Malta,2013,7.8
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Malta,2018,7.9
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Malta,2021,7.4
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Malta,2022,7.7
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Malta,2023,7.6
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Malta,2024,7.7
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Malta,2025,7.8
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Netherlands,2013,7.9
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Netherlands,2018,7.8
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Netherlands,2021,7.9
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Netherlands,2022,7.8
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Netherlands,2023,7.7
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Netherlands,2024,7.8
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Netherlands,2025,7.8
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Austria,2013,8.4
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Austria,2018,8.4
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Austria,2021,8.2
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Austria,2022,8.1
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Austria,2023,7.9
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Austria,2024,7.8
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Austria,2025,7.8
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Poland,2013,7.9
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Poland,2018,8.2
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Poland,2021,7.9
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Poland,2022,8.0
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Poland,2023,8.0
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Poland,2024,7.9
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Poland,2025,8.0
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Portugal,2013,7.0
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Portugal,2018,7.6
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Portugal,2021,
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Portugal,2022,7.6
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Portugal,2023,7.5
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Portugal,2024,7.7
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Portugal,2025,7.8
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Romania,2013,7.9
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Romania,2018,8.3
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Romania,2021,8.4
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Romania,2022,8.5
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Romania,2023,8.4
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Romania,2024,8.3
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Romania,2025,8.4
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Slovenia,2013,7.8
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Slovenia,2018,8.0
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Slovenia,2021,8.0
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Slovenia,2022,8.0
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Slovenia,2023,8.2
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Slovenia,2024,8.2
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Slovenia,2025,8.1
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Slovakia,2013,7.7
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Slovakia,2018,8.0
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Slovakia,2021,7.8
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Slovakia,2022,7.9
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Slovakia,2023,8.1
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Slovakia,2024,8.1
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Slovakia,2025,8.0
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Finland,2013,8.3
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Finland,2018,8.3
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Finland,2021,8.2
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Finland,2022,8.0
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Finland,2023,7.9
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Finland,2024,8.0
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Finland,2025,8.0
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Sweden,2013,7.9
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Sweden,2018,7.9
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Sweden,2021,7.7
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Sweden,2022,7.6
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Sweden,2023,7.5
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Sweden,2024,7.5
